MGS,Mangaia Island,CK
MHX,Manihiki Island,CK
MUK,Mauke Island,CK
MOI,Mitiaro Island,CK
PYE,Penrhyn Island,CK
PZK,Puka Puka Is/Attol,CK
RAR,Rarotonga,CK
WAP,Alto Palena,CL
ZUD,Ancud,CL
ANF,Cerro Moreno,CL
ARI,Chacalluta,CL
BBA,Teniente Vidal,CL
CJC,El Loa,CL
WCA,Gamboa,CL
SMB,Cerro Sombrero,CL
WCH,Chaiten,CL
CNR,Chanaral,CL
CCH,Chile Chico,CL
YAI,Chillan,CL
LGR,Cochrane,CL
CCP,Carriel Sur,CL
CPO,Chamonate,CL
COW,Coquimbo,CL
GXQ,Ten. Vidal,CL
IPC,Mataveri Intl,CL
ESR,El Salvador,CL
FRT,Frutillar,CL
FFU,Futaleufu,CL
IQQ,Cavancha,CL
LSC,La Florida,CL
LOB,Los Andes,CL
LSQ,Los Angeles,CL
ZOS,Canal Balo,CL
OVL,Ovalle,CL
WPR,Porvenir,CL
ZPC,Pucon,CL
WPA,Puerto Aisen,CL
PMC,Tepual,CL
PNT,Teniente J. Gallardo,CL
PUX,Puerto Varas,CL
WPU,Puerto Williams,CL
PUQ,Pres Ibanez,CL
ULC,Los Cerrillos,CL
SCL,Arturo M. Benitez,CL
TLX,Talca,CL
TTC,Taltal,CL
ZCO,Temuco,CL
TOQ,Barriles,CL
ZAL,Pichoy,CL
VLR,Vallenar,CL
VAP,Valparaiso,CL
ZIC,Victoria,CL
KNA,Vina del Mar,CL
BFX,Bafoussam,CM
BLC,Bali,CM
BPC,Bamenda,CM
OUR,Batouri,CM
BTA,Bertoua,CM
DLA,Douala,CM
DSC,Dschang,CM
EBW,Ebolowa,CM
FOM,Foumban,CM
GOU,Garoua,CM
KLE,Kaele,CM
KOB,Koutaba,CM
KBI,Kribi,CM
VCC,Limbe,CM
MMF,Mamfe,CM
MVR,Salam,CM
NGE,Ngaoundere,CM
NKS,Nkongsamba,CM
TKC,Tiko,CM
GXX,Yagoua,CM
NSI,Nsimalen,CM
YAO,Yaounde Airport,CM
AKU,Aksu,CN
AAT,Altay,CN
AVA,An Shun/Huang Guo,CN
AKA,Ankang,CN
AQG,Anqing,CN
AOG,Anshan,CN
AYN,Anyang,CN
BPX,Bangda,CN
BSD,Baoshan,CN
BAV,Baotou,CN
BHY,Beihai,CN
NAY,Nanyuan Airport,CN
BJS,All airports,CN
PEK,Capital,CN
BFU,Bengbu,CN
CGQ,Changchun,CN
CGD,Changde,CN
CNI,Changhai,CN
CSX,Changsha,CN
CIH,Changzhi,CN
CZX,Changzhou,CN
CHG,Chaoyang Airport,CN
CTU,Chengdu,CN
CIF,Chifeng,CN
CKG,Chongqing,CN
DLU,Dali,CN
DLC,Dalian,CN
DDG,Dandong,CN
DAT,Datong,CN
DAX,Daxian,CN
DYG,Dayong,CN
DZU,Dazu,CN
DIG,Diqing,CN
DGM,Dongguan,CN
DSN,Dongsheng,CN
DOY,Dongying,CN
DNH,Dunhuang,CN
ENH,Enshi,CN
FUO,Fuoshan,CN
FUG,Fuyang,CN
FYN,Fuyun,CN
FOC,Fuzhou,CN
KOW,Ganzhou,CN
GOQ,Golmud,CN
GYS,Guang Yuan,CN
GHN,Guanghan,CN
LHK,Guanghua,CN
CAN,Baiyun,CN
KWL,Guilin,CN
KWE,Guiyang,CN
HAK,Haikou,CN
HLD,Hailar,CN
HMI,Hami,CN
HGH,Hangzhou,CN
HZG,Hanzhong,CN
HRB,Harbin,CN
HFE,Hefei,CN
HEK,Heihe,CN
HNY,Hengyang,CN
HET,Hohhot,CN
HTN,Hotan,CN
HHA,Changsha Huanghua,CN
ZMY,Harbour,CN
HYN,Huangyan,CN
HUZ,Huizhou,CN
JGS,Ji An/Jing Gang Shan,CN
KNC,Ji'An,CN
JMU,Jiamusi,CN
JGN,Jiayuguan,CN
JIL,Jilin,CN
TNA,Jinan,CN
JDZ,Jingdezhen,CN
JHG,Gasa,CN
JNG,Jining,CN
JJN,Jinjiang,CN
JNZ,Jinzhou,CN
JIU,Jiujiang,CN
CHW,Jiuquan,CN
JUZ,Juzhou,CN
KRY,Karamay,CN
KHG,Kashi,CN
KRL,Korla,CN
KMG,Kunming,CN
KCA,Kuqa,CN
ZGC,Zhongchuan,CN
LZD,Lanzhoudong,CN
LHW,Lanzhou Arpt,CN
LXA,Lhasa,CN
LIA,Liangping,CN
LYG,Lianyungang,CN
LJG,Lijiang,CN
LNJ,Lincang,CN
LLF,LingLing,CN
LXI,Linxi,CN
LYI,Linyi,CN
LZH,Liuzhou,CN
LCX,Liancheng,CN
LYA,Luoyang,CN
LUZ,Lushan,CN
LUM,Mangshi,CN
LZO,Luzhou,CN
MXZ,Meixian,CN
MIG,Mian Yang,CN
MDG,Mudanjiang,CN
KHN,Nanchang,CN
NAO,Nanchong,CN
NKG,Nanking/Nanjing,CN
NNG,Nanning,CN
NTG,Nantong,CN
NNY,Nanyang,CN
NGB,Ningbo,CN
PZI,Pan Zhi Hua Bao,CN
PNJ,Peng Lai/Sha He Kou,CN
IQM,Qiemo,CN
TAO,Qingdao,CN
IQN,Qingyang,CN
SHP,Qinhuangdao,CN
NDG,Qiqihar,CN
RUG,Rugao,CN
SYX,Sanya,CN
PVG,Pu Dong,CN
SHA,Hongqiao,CN
SHF,Shanhaiguan,CN
SXJ,Shanshan,CN
SWA,Shantou,CN
SZO,Shanzhou,CN
HSC,Shaoguan,CN
SHS,Shashi,CN
SHE,Shenyang,CN
SZX,Shenzhen,CN
SJW,Daguocun,CN
SYM,Simao,CN
JZH,Jiu Zhai Huang Long,CN
FUD,Sui Fen He,CN
SZV,Suzhou,CN
TCG,Tacheng,CN
TYN,Taiyuan,CN
TSN,Tianjin,CN
TNH,Tonghua Liuhe,CN
TGO,Tongliao,CN
TEN,Tongren,CN
TXN,Tunxi,CN
HLH,Ulanhot,CN
URC,Urumqi,CN
WXN,Wanxian,CN
WEF,Weifang,CN
WEH,Weihai,CN
WNZ,Wenzhou,CN
WUA,Wu Hai,CN
WUH,Wuhan,CN
WHU,Wuhu,CN
WUX,Wuxi,CN
WUS,Wuyishan,CN
WUZ,Changzhoudao,CN
XIY,Xianyang,CN
SIA,Xiguan,CN
XMN,Xiamen,CN
XFN,Xiangfan,CN
XIC,Xichang,CN
XIL,Xilinhot,CN
XEN,Xingcheng,CN
XIN,Xingning,CN
XNT,Xingtai,CN
ACX,Xingyi,CN
XNN,Xining,CN
XUZ,Xuzhou,CN
ENY,Yan'an,CN
YNZ,Yancheng,CN
YNJ,Yanji,CN
YNT,Laishan,CN
YBP,Yibin,CN
YIH,Yichang,CN
YLN,Yilan,CN
INC,Yinchuan,CN
YIN,Yining,CN
YIW,Yiwu,CN
YUA,Yuanmou,CN
UYN,Yulin,CN
ZHA,Zhanjiang,CN
ZAT,Zhaotong,CN
CGO,Zhengzhou,CN
HSN,Zhoushan,CN
ZUH,Zhuhai Airport,CN
ZYI,Zunyi,CN
ACD,Acandi,CO
ARF,Acaricuara,CO
ACL,Aguaclara,CO
AFI,Amalfi,CO
ADN,Andes,CO
APO,Apartado,CO
API,Apiay,CO
ACR,Araracuara,CO
AUC,Arauca,CO
ARQ,Arauquita,CO
ARO,Arboletas,CO
ACM,Arica,CO
AXM,El Eden,CO
AYC,Ayacucho,CO
AYA,Ayapel,CO
BHF,Bahia Cupica,CO
BSC,Bahia Solano,CO
BAC,Barranca De Upia,CO
EJA,Variguies,CO
NBB,Barrancominas,CO
BAQ,E Cortissoz,CO
BOG,Eldorado,CO
BGA,Palo Negro,CO
BUN,Buenaventura,CO
CLO,Alfonso B. Aragon,CO
CJD,Candilejas,CO
CPB,Capurgana,CO
CQT,Caquetania,CO
CCO,Carimagua,CO
CTG,Rafael Nunez,CO
CRC,Cartago,CO
CUO,Caruru,CO
CSR,Casuarito,CO
CAQ,Caucasia,CO
CPL,Chaparral,CO
IGO,Chigorodo,CO
IVO,Chivolo,CO
CIM,Cimitarra,CO
DZI,Codazzi,CO
COG,Mandinga,CO
CZU,Corozal,CO
CVE,Covenas,CO
RAV,Cravo Norte,CO
CUC,Camilo Dazo,CO
CUI,Currillo,CO
EBG,El Bagre,CO
ELB,San Bernado,CO
ECR,El Charco,CO
ECO,El Encanto,CO
ELJ,El Recreo,CO
EYP,El Yopal,CO
FLA,Capitolio,CO
GRA,Gamarra,CO
GGL,Gilgal,CO
GIR,Girardot,CO
GCA,Guacamaya,CO
GAA,Guamal,CO
GPI,Guapi,CO
GMC,Guerima,CO
HTZ,Hato Corozal,CO
HRR,Herrera,CO
IBE,Ibague,CO
IPI,San Luis,CO
ISD,Iscuande,CO
JUO,Jurado,CO
LCR,La Chorrera,CO
LPD,La Pedrera,CO
LPE,La Primavera,CO
LAT,La Uribe,CO
LMC,Lamacarena,CO
LGT,Las Gaviotas,CO
LGZ,Leguizamo,CO
LET,Gen. A.V. Cobo,CO
LMX,Lopez De Micay,CO
LRI,Lorica,CO
NAD,Macanal,CO
MGN,Baracoa,CO
MCJ,Maicao,CO
MZL,Santaguida,CO
MQU,Mariquita,CO
EOH,Enrique Olaya,CO
MDE,Jose Marie Cordova,CO
MND,Medina,CO
MFS,Miraflores,CO
MIX,Miriti,CO
MVP,Mitu,CO
MMP,Mompos,CO
MFB,Monfort,CO
MTB,Monte Libano,CO
MTR,S. Jeronimo,CO
MOY,Monterrey,CO
MHF,Morichal,CO
MQR,Mosquera,CO
ULS,Mulatos,CO
NAR,Nare,CO
NCI,Necocli,CO
NVA,La Marguita,CO
NUH,Nunchia,CO
NQU,Nuqui,CO
OCV,Aguasclaras,CO
ORC,Orocue,CO
OTU,Otu,CO
PAL,Palanquero,CO
EUO,Paratebueno,CO
PSO,Cano,CO
PYN,Payan,CO
PZA,Casanare,CO
PEI,Matecana,CO
PTX,Pitalito,CO
PLA,Planadas,CO
PLC,Planeta Rica,CO
PLT,Plato,CO
PPN,Machangara,CO
PRE,Pore,CO
PVA,Providencia,CO
PUU,Puerto Asis,CO
PBE,Puerto Berrio,CO
PYA,Puerto Boyaca,CO
PCR,Puerto Carreno,CO
PDA,Puerto Inirida,CO
LQM,Puerto Leguizamo,CO
PCC,Puerto Rico,CO
UIB,Quibdo,CO
RCH,Riohacha,CO
RON,Rondon,CO
SNT,Sabana De Torres,CO
ADZ,San Andres Island,CO
SSD,San Felipe,CO
SJE,San Jose Del Gua,CO
SJR,San Juan D Ur,CO
SJH,San Juan Del Cesar,CO
SQE,San Luis De Pale,CO
SRS,San Marcos,CO
SJG,San Pedro Jagua,CO
NPU,San Pedro Uraba,CO
SVI,San Vicente,CO
SQB,Santa Ana,CO
SCA,Santa Catalina,CO
SMC,Santa Maria,CO
SMR,Simon Bolivar,CO
SSL,Santa Rosalia,CO
SRO,Santana Ramos,CO
RVE,Saravena,CO
SOX,Sogamoso,CO
SQF,Solano,CO
SOH,Solita,CO
TTM,Tablon De Tamara,CO
TME,Tame,CO
TCD,Tarapaca,CO
TAU,Tauramena,CO
TIB,Tibu,CO
TBD,Timbiqui,CO
TLU,Tolu,CO
TQS,Tres Esquinas,CO
TDA,Trinidad,CO
ULQ,Farfan,CO
TCO,La Florida,CO
TRB,Gonzalo,CO
UNC,Unguia,CO
URI,Uribe,CO
URR,Urrao,CO
VUP,Valledupar,CO
VGZ,Villagarzon,CO
VVC,La Vanguardia,CO
AYG,Yaguara,CO
AYI,Yari,CO
VAB,Yavarate,CO
AZT,Zapatoca,CO
BCL,Barra Colorado,CR
BAI,Buenos Aires,CR
CSC,Canas,CR
RIK,Carrillo,CR
OTR,Coto 47,CR
FMG,Flamingo,CR
FON,Fortuna,CR
GLF,Golfito,CR
GPL,Guapiles,CR
LCS,Las Canas,CR
LIR,Liberia,CR
LIO,Limon,CR
LSL,Los Chiles,CR
NCT,Guanacaste,CR
NOB,Nosara Beach,CR
PMZ,Palmar Sur,CR
PLD,Playa Samara,CR
PJM,Puerto Jimenez,CR
PBP,Punta Islita,CR
JAP,Punta Renes,CR
XQP,Quepos,CR
RFR,Rio Frio,CR
SYQ,Tobias Bolanos Intl,CR
SJO,Juan Santamaria Intl,CR
TOO,San Vito,CR
SZC,Guanacaste,CR
TNO,Tamarindo,CR
TMU,Tambor,CR
TTQ,Tortuquero,CR
UPL,Upala,CR
BEG,Beograd,CS
BJY,Batajnica,CS
HNO,Hercegnovi,CS
IVG,Ivangrad,CS
INI,Nis,CS
TGD,Golubovci,CS
PRN,Pristina,CS
TIV,Tivat,CS
UZC,Ponikve,CS
ZBK,Zabljak,CS
BCA,Baracoa,CU
BYM,C.M. de Cespedes,CU
CMW,Ign Agramonte Intl,CU
CCC,Cayo Coco,CU
CYO,Cayo Largo Del Sur,CU
AVI,Maximo Gomez,CU
CFG,Cienfuegos,CU
NBW,Guantanamo NAS,CU
GAO,Los Canos,CU
UPB,Playa Baracoa,CU
HAV,Jose Marti Intl,CU
HOG,Frank Pais,CU
LCL,La Coloma,CU
VTU,Las Tunas,CU
MZO,Sierra Maestra,CU
VRO,Kawama,CU
MJG,Mayajigua,CU
MOA,Orestes Acosta,CU
ICR,Nicaro,CU
GER,Rafael Cabrera,CU
PST,Preston,CU
UPA,Punta Alegre,CU
UMA,Punta De Maisi,CU
SNJ,San Julian,CU
USS,Sancti Spiritus,CU
SNU,Santa Clara,CU
SCU,Antonio Maceo,CU
SZJ,Siguanea,CU
TND,Trinidad,CU
VRA,Juan Gualberto Gomez,CU
BVC,Rabil,CV
BVR,Esperadinha,CV
MMO,Vila Do Maio,CV
MTI,Mosteiros,CV
RAI,Francisco Mendes,CV
SID,Amilcar Cabral Intl,CV
NTO,Santo Antao,CV
SFL,Sao Filipe,CV
SNE,Preguica,CV
VXE,San Pedro,CV
XCH,Christmas Island,CX
EPK,Episkopi,CY
ECN,Ercan,CY
GEC,Gecitkale,CY
LCA,Larnaca,CY
NIC,Nicosia,CY
PFO,Paphos,CY
BRQ,Turany,CZ
KLV,Karlovy Vary,CZ
MKA,Marianske Lazne,CZ
OLO,Olomouc,CZ
OSR,Mosnov,CZ
PED,Pardubice,CZ
PRG,Ruzyne,CZ
PRV,Prerov,CZ
UHE,Kunovice,CZ
ZBE,Dolni Benesov,CZ
GTW,Holesov,CZ
AAH,Aachen/Merzbruck,DE
AOC,Altenburg Nobitz,DE
BYU,Bindlacher-Berg,DE
TXL,Tegel,DE
THF,Tempelhof,DE
BER,All airports,DE
SXF,Schoenefeld,DE
URD,Burg Feuerstein,DE
CSO,Cochstedt,DE
CGN,Cologne/Bonn,DE
CBU,Cottbus,DE
FCN,Cuxhaven/Nordholz,DE
DTM,Dortmund,DE
DRS,Dresden Arpt,DE
MGL,Moenchen-Gl.,DE
DUS,Dusseldorf,DE
NRN,Niederrhein,DE
EIB,Eisenach,DE
HHN,Hahn,DE
FRA,Frankfurt,DE
FEL,Fuerstenfeldbruck,DE
GKE,Geilenkirchen,DE
GHF,Giebelstadt,DE
GUT,Guetersloh,DE
GTI,Guettin,DE
HAM,Fuhlsbuettel,DE
LBC,Luebeck,DE
HAJ,Hanover Arpt,DE
HDB,Heidelberg,DE
HGL,Helgoland,DE
HDF,Heringsdorf,DE
HOQ,Hof,DE
JUI,Juist,DE
FKB,Soellingen,DE
KSF,Kassel-Calden,DE
KEL,Holtenau,DE
KZG,Kitzingen,DE
KOQ,Koethen,DE
LHA,Lahr,DE
LGO,Langeoog,DE
LEJ,Leipzig/Halle,DE
XLW,Lemwerder,DE
MHG,Mannheim Arpt,DE
FMO,Muenster,DE
MUC,Franz Josef Strauss,DE
AGB,Augsburg Muehlhausen,DE
FNB,Neubrandenburg,DE
EUM,Neumuenster,DE
NOE,Norddeich,DE
NOD,Norden,DE
NRD,Norderney,DE
NDZ,Cuxhaven,DE
NUE,Metropolitan Area,DE
OBF,Oberpfaffenhofen,DE
PAD,Paderborn,DE
PEF,Peenemuende,DE
UPF,Pforheim,DE
RMS,Ramstein,DE
REB,Rechlin,DE
GMY,Rheindahlen,DE
IES,Riesa,DE
RLG,Laage,DE
SCN,Ensheim,DE
WBG,Schleswig-Jagel,DE
SZW,Parchim Airport,DE
SEX,Sembach,DE
SGE,Siegerland Airport,DE
SPM,Spangdahlem,DE
PSH,St Peter,DE
RBM,Wallmuhle,DE
STR,Echterdingen,DE
VAC,Varrelbusch,DE
AGE,Flugplatz,DE
GWT,Westerland,DE
UWE,Metropolitan Area,DE
WID,Wildenrath,DE
WVN,Wilhelmshaven,DE
OHR,Wyk Auf Foehr,DE
AII,Alisabieh,DJ
JIB,Ambouli,DJ
MHI,Musha,DJ
OBC,Obock,DJ
TDJ,Tadjoura,DJ
AAL,Aalborg,DK
AAR,Tirstrup,DK
ZBU,Aarhus Limo,DK
BLL,Billund,DK
RNN,Bornholm,DK
CPH,Copenhagen Airport,DK
RKE,Roskilde Airport,DK
EBJ,Esbjerg,DK
KRP,Karup,DK
BYR,Laeso Airport,DK
MRW,Maribo,DK
ODE,Beldringe,DK
CNL,Sindal,DK
SQW,Skive Airport,DK
SGD,Sonderborg,DK
STA,Stauning,DK
TED,Thisted,DK
VEJ,Vejle,DK
XJE,Rialway Service,DK
SKS,Vojens,DK
DOM,Melville Hall,DM
DCF,Cane Field,DM
BRX,Barahona,DO
CBJ,Cabo Rojo,DO
COZ,Constanza,DO
EPS,El Portillo,DO
LRM,La Romana,DO
POP,La Union,DO
PUJ,Punta Cana,DO
SNX,Sabana De Mar,DO
SJM,San Juan,DO
STI,Santiago,DO
SDQ,Las Americas,DO
HEX,Herrera,DO
AZR,Adrar,DZ
ALG,Houari Boumediene,DZ
AAE,Les Salines,DZ
BLJ,Batna,DZ
CBH,Leger,DZ
BJA,Bejaia,DZ
BSK,Biskra,DZ
BMW,Bordj Badji Mokhtar,DZ
BUJ,Ain Eddis,DZ
CFK,Chlef,DZ
CZL,Ain El Bey,DZ
DJG,Inedbirenne,DZ
ELG,El Golea,DZ
ELU,Guemar,DZ
GBB,Gara Djebilet,DZ
GHA,Noumerate,DZ
HME,Oued Irara Apt,DZ
HRM,Tilrempt,DZ
VVZ,Illizi,DZ
IAM,In Amenas,DZ
INF,In Guezzam,DZ
INZ,In Salah,DZ
GJL,Jijel,DZ
KDF,Kouba,DZ
LOO,L'Mekrareg,DZ
MUW,Mascara,DZ
MZW,Mechria,DZ
MQV,Mostaganem,DZ
ORN,Es Senia,DZ
TAF,Tafaraoui,DZ
OGX,Ain Beida,DZ
BFW,Sidi Belabbes,DZ
SKI,Skikda,DZ
TMR,Aguemar,DZ
TEE,Tbessa,DZ
TID,Bouchekif,DZ
TMX,Timimoun,DZ
TIN,Tindouf,DZ
TLM,Zenata,DZ
TGR,Touggourt,DZ
ATF,Chachoan,EC
BHA,Bahia De Caraquez,EC
OCC,Coca,EC
CUE,Cuenca,EC
ESM,Esmeraldas,EC
GPS,Baltra,EC
GYE,Simon Bolivar,EC
JIP,Jipijapa,EC
LGQ,Lago Agrio,EC
LTX,Cotapaxi Intl,EC
LOH,Loja,EC
MRR,Macara,EC
XMS,Macas,EC
MCH,Machala,EC
MEC,Manta,EC
MZD,Mendez,EC
PTZ,Pastaza,EC
PVO,Portoviejo,EC
PYO,Putumayo,EC
UIO,Mariscal Sucr,EC
SNC,Salinas,EC
SCY,San Cristobal,EC
SUQ,Sucua,EC
TSC,Taisha,EC
TPC,Tarapoa,EC
TPN,Tiputini,EC
TUA,Tulcan,EC
KDL,Kardla,EE
URE,Kuressaare,EE
EPU,Parnu,EE
TLL,Ulemiste,EE
TAY,Tartu,EE
AUE,Abu Rudeis,EG
ABS,Abu Simbel,EG
AAC,Al Arish,EG
HBE,Borg El Arab,EG
ALY,El Nohza,EG
ATZ,Assiut,EG
ASW,Aswan,EG
CAI,Cairo,EG
DAK,Dakhla,EG
EMY,El Minya,EG
HRG,Hurghada,EG
UVL,Kharga,EG
LXR,Luxor,EG
RMF,Marsa  Alam,EG
MUH,Mersa Matruh,EG
PSD,Port Said,EG
TFR,Ramadan,EG
SKV,Mount Sinai,EG
GSQ,Shark Elowainat,EG
SSH,Ophira,EG
SQK,Sidi Barani,EG
SEW,Siwa,EG
TCP,Taba International,EG
ELT,Tour Sinai City,EG
ASM,Asmara International,ER
ASA,Assab,ER
MSW,Massawa,ER
TES,Tessenei,ER
ABC,Los Llanos,ES
AEI,Algeciras,ES
ALC,Alicante,ES
LEI,Almeria,ES
OVD,Asturias,ES
BJZ,Talaveral La Real,ES
BCN,Barcelona,ES
BIO,Bilbao,ES
OZI,Bobadilla,ES
CDZ,Cadiz,ES
CJI,Ciudad Real,ES
ODB,Cordoba,ES
FGR,Fuengirola,ES
FUE,Fuerteventura/Puerto del Rosario,ES
GRO,Costa Brava,ES
GRX,Granada,ES
HEV,Huelva,ES
IBZ,Ibiza,ES
XRY,La Parra,ES
LCG,La Coruna,ES
NDO,La Palma Del Condado,ES
ACE,Lanzarote,ES
LPA,Arpt De Gran Canaria,ES
LEN,Leon,ES
RJL,Agoncillo,ES
MAD,Barajas,ES
AGP,Malaga,ES
MLN,Melilla,ES
MAH,Menorca,ES
OZU,Montilla,ES
OZP,Moron,ES
MJV,San Javier,ES
PMI,Palma Mallorca,ES
PNA,Pamplona,ES
GEN,Puente Genil,ES
PXS,Puerto De Santa Maria,ES
UPC,Puerto La Cruz,ES
UER,Puertollano,ES
REU,Reus,ES
RRA,Ronda,ES
SLM,Matacan,ES
FES,San Fernando,ES
SPO,San Pablo,ES
GMZ,La Gomera,ES
EAS,San Sebastian,ES
SPC,La Palma,ES
SDR,Santander,ES
SCQ,Santiago De Compostela,ES
LEU,Aeroport De La Seu,ES
SVQ,Sevilla,ES
TFS,Sur Reina Sofia,ES
TCI,All airports,ES
TFN,Norte Los Rodeos,ES
UTL,Torremolinos,ES
VLC,Valencia,ES
VLL,Valladolid,ES
VDE,Hierro,ES
VGO,Vigo,ES
VIT,Vitoria.,ES
ZAZ,Zaragoza,ES
ADD,Bole,ET
AMH,Arba Mintch,ET
ALK,Asela,ET
ASO,Asosa,ET
AWH,Awareh,ET
AWA,Awassa,ET
AXU,Axum,ET
BJR,Bahar Dar,ET
BEI,Beica,ET
BCY,Bulchi,ET
XBL,Buno Bedelle,ET
MKD,Chagni,ET
DBM,Debra Marcos,ET
DBT,Debra Tabor,ET
DGC,Degahbur,ET
DEM,Dembidollo,ET
DSE,Combolcha,ET
DIR,Aba Tenna D Yilma,ET
FNH,Fincha,ET
GMB,Gambela,ET
GLC,Geladi,ET
ETE,Genda Wuha,ET
GHD,Ghimbi,ET
GNN,Ghinnir,ET
GOB,Goba,ET
GDE,Gode/Iddidole,ET
GDQ,Gondar,ET
GOR,Gore,ET
HUE,Humera,ET
SHC,Indaselassie,ET
JIJ,Jigiga,ET
JIM,Jimma,ET
BCO,Jinka,ET
ABK,Kabri Dar,ET
LFO,Kelafo,ET
LLI,Lalibela,ET
MQX,Makale,ET
MKS,Mekane Selam,ET
MZX,Mena,ET
NDM,Mendi,ET
MHJ,Misrak Gashamo,ET
MTF,Mizan Teferi,ET
OTA,Mota,ET
MYS,Moyale,ET
MUJ,Mui,ET
EGL,Neghelli,ET
NEJ,Nejjo,ET
NEK,Nekemt,ET
PWI,Beles,ET
SZE,Semera Airport,ET
SKR,Shakiso,ET
SQJ,Shehdi,ET
HIL,Shillavo,ET
SXU,Soddu,ET
TIE,Tippi,ET
TUJ,Tum,ET
WAC,Waca,ET
WRA,Warder,ET
ENF,Enontekio,FI
HEL,Helsinki-Vantaa,FI
HEM,Helsinki-Malmi,FI
HYV,Hyvinkaa,FI
IVL,Ivalo,FI
JOE,Joensuu,FI
JYV,Jyvaskyla,FI
KAJ,Kajaani,FI
KHJ,Kauhajoki,FI
KAU,Kauhava,FI
KEM,Kemi/Tornio,FI
KTQ,Kitee,FI
KTT,Kittila,FI
KOK,Kruunupyy,FI
UTI,Utti,FI
KUO,Kuopio,FI
KEV,Halli,FI
KAO,Kuusamo,FI
LPP,Lappeenranta,FI
MHQ,Mariehamn,FI
MIK,Mikkeli,FI
OUL,Oulu,FI
POR,Pori,FI
RVN,Rovaniemi,FI
SVL,Savonlinna,FI
SJY,Ilmajoki,FI
SOT,Sodankyla,FI
TMP,Tampere-Pirkkala,FI
TKU,Turku,FI
VAA,Vaasa,FI
VRK,Varkaus,FI
YLI,Ylivieska,FI
BFJ,Ba,FJ
BXL,Blue Lagoon,FJ
BVF,Dama,FJ
LEV,Levuka Airfield,FJ
CST,Castaway,FJ
ICI,Cicia,FJ
KDV,Kandavu,FJ
KXF,Koro Island,FJ
KVU,Korolevu,FJ
LBS,Labasa,FJ
LKB,Lakeba,FJ
LUC,Laucala Is,FJ
PTF,Malololailai,FJ
MNF,Mana Island Airstrip,FJ
MFJ,Moala,FJ
NAN,Nadi,FJ
NTA,Natadola,FJ
NGI,Ngau Island,FJ
ONU,Ono I Lau,FJ
PHR,Pacific Harbor,FJ
RBI,Rabi,FJ
RTA,Rotuma Island,FJ
AQS,Saqani,FJ
SVU,Savusavu,FJ
SUV,Nausori,FJ
TVU,Matei,FJ
TTL,Turtle Island,FJ
VBV,Vanuabalavu,FJ
VAU,Vatukoula,FJ
VTF,Vatulele,FJ
KAY,Wakaya Island,FJ
YAS,Yasawa Island,FJ
MPN,Mount Pleasant,FK
PSY,Port Stanley,FK
KSA,Kosrae,FM
PNI,Pohnpei,FM
TKK,Truk,FM
ULI,Ulithi,FM
YAP,Yap,FM
FAE,Vagar,FO
AGF,La Garenne,FR
AJA,Campo Dell Oro,FR
LBI,Le Sequestre,FR
AHZ,Alpe D Huez,FR
ANE,Marce,FR
ANG,Brie-Champniers,FR
NCY,Annecy-Meythe,FR
JAH,Agora Helipad,FR
OBS,Vals-Lanas,FR
AUR,Aurillac,FR
AUF,Auxerre Branches,FR
AVN,Avignon-Caum,FR
AVF,Avoriaz,FR
BAE,Barcelonnette,FR
BIA,Poretta,FR
BOR,Fontaine,FR
EGC,Roumanieres,FR
BZR,Beziers Vias,FR
BIQ,Biarritz Parme,FR
BOD,Bordeaux Airport,FR
BOU,Bourges,FR
BES,Guipavas,FR
BVE,Laroche,FR
CFR,Carpiquet,FR
ZAO,Laberandie,FR
CQF,Calais,FR
CLY,Ste Catherine,FR
CEQ,Mandelieu,FR
CCF,Salvaza,FR
DCM,Mazamet,FR
XCR,Vatry Airport,FR
CMF,Chambery,FR
CHR,Chateauroux,FR
CER,Maupertus,FR
CET,Le Pontreau,FR
CFE,Aulnat,FR
CNG,Parvaud,FR
CMR,Colmar-Houssen,FR
CVF,Courchevel,FR
CSF,Creil,FR
DOL,St Gatien,FR
DXA,Deux Alpes,FR
DPE,Dieppe,FR
DIJ,Dijon,FR
DNR,Pleurtuit,FR
DLE,Tavaux,FR
EPL,Mirecourt,FR
EVX,Evreux,FR
FSC,Sud Corse,FR
FRJ,Frejus,FR
GAT,Tallard,FR
GFR,Granville,FR
HZB,Merville/Calonne,FR
IDY,Ile d'Yeu,FR
JLP,Juan Les Pins,FR
LBY,Montoir,FR
PLG,La Plagne,FR
EDM,Les Ajoncs,FR
LRH,Laleu,FR
LDV,Landivisiau,FR
LAI,Servel,FR
LVA,Entrammes,FR
CTT,Le Castellet,FR
LEH,Octeville,FR
LME,Arnage,FR
LPY,Loudes,FR
LTQ,Le Touquet,FR
LSO,Talmont,FR
LIL,Lesquin,FR
LIG,Bellegarde,FR
LRT,Lann Bihoue,FR
LDE,Tarbes Ossun Lourdes,FR
LYS,Satolas,FR
GNB,Saint Geoirs,FR
LYN,Bron,FR
MRS,Marseille,FR
MVV,Megeve,FR
MEN,Brenoux,FR
MFX,Meribel,FR
MZM,Frescaty,FR
ETZ,Metz-Nancy-Lorraine,FR
MCU,Gueret (Lepaud),FR
MPL,Meditarranee,FR
MXN,Morlaix,FR
EAP,Metropolitan Area,FR
MLH,EuroAirport French,FR
